mSetpoint
45.384,50.130,2.393,0.009,0.001,0.380,49.400,130.000
45.884,50.152,2.630,0.009,0.001,0.390,50.700,130.000
46.397,50.177,2.919,0.010,0.001,0.400,52.000,130.000
46.923,50.205,3.228,0.010,0.001,0.410,53.300,130.000
47.462,50.236,3.545,0.011,0.001,0.420,54.600,130.000
48.013,50.272,3.871,0.011,0.001,0.430,55.900,130.000
48.577,50.312,4.260,0.012,0.001,0.440,57.200,130.000
49.154,50.356,4.658,0.012,0.001,0.450,58.500,130.000
49.743,50.406,5.065,0.013,0.001,0.460,59.800,130.000
50.345,50.462,5.525,0.013,0.001,0.470,61.100,130.000
50.960,50.523,6.027,0.014,0.001,0.480,62.400,130.000
51.586,50.592,6.538,0.015,0.001,0.490,63.700,130.000
52.224,50.668,7.087,0.015,0.001,0.500,64.416,-21.146
52.862,50.750,7.678,0.016,0.001,0.510,64.205,-21.146
53.497,50.839,8.267,0.017,0.001,0.520,63.994,-21.146
54.128,50.934,8.876,0.017,0.001,0.530,63.535,-112.834
54.750,51.034,9.537,0.018,0.001,0.540,62.407,-112.834
55.359,51.140,10.186,0.019,0.001,0.550,61.278,-112.834
55.956,51.250,10.827,0.019,0.001,0.560,60.160,-91.026
56.542,51.365,11.523,0.020,0.001,0.570,59.250,-91.026
57.118,51.486,12.209,0.021,0.001,0.580,58.339,-91.026
57.683,51.611,12.884,0.021,0.001,0.590,57.429,-91.026
58.238,51.742,13.594,0.022,0.001,0.600,56.630,-73.431
58.784,51.877,14.321,0.022,0.001,0.610,55.896,-73.431
59.321,52.018,15.038,0.023,0.001,0.620,55.162,-73.431
59.849,52.163,15.749,0.024,0.001,0.630,54.435,-58.374
60.370,52.313,16.514,0.024,0.001,0.640,53.851,-58.374
60.882,52.468,17.270,0.025,0.001,0.650,53.267,-58.374
61.387,52.629,18.018,0.025,0.001,0.660,52.684,-58.374
61.884,52.794,18.774,0.026,0.001,0.670,52.139,-45.533
62.375,52.964,19.562,0.026,0.001,0.680,51.683,-45.533
62.858,53.139,20.343,0.027,0.001,0.690,51.228,-45.533
63.335,53.320,21.117,0.027,0.001,0.700,50.773,-45.533
63.806,53.505,21.905,0.028,0.001,0.710,50.368,-33.234
64.270,53.695,22.718,0.028,0.001,0.720,50.035,-33.234
64.729,53.891,23.526,0.028,0.001,0.730,49.703,-33.234
65.182,54.092,24.328,0.029,0.001,0.740,49.371,-33.234
65.629,54.297,25.140,0.029,0.001,0.750,49.082,-22.231
66.071,54.509,25.969,0.029,0.001,0.760,48.860,-22.231
66.508,54.725,26.794,0.030,0.001,0.770,48.637,-22.231
66.939,54.947,27.616,0.030,0.000,0.780,48.415,-22.231
67.366,55.174,28.441,0.030,0.000,0.790,48.222,-12.029
67.788,55.406,29.280,0.030,0.000,0.800,48.102,-12.029
68.205,55.644,30.116,0.030,0.000,0.810,47.982,-12.029
68.618,55.887,30.951,0.031,0.000,0.820,47.861,-12.029
69.026,56.136,31.785,0.031,0.000,0.830,47.754,-1.501
69.430,56.391,32.627,0.031,0.000,0.840,47.739,-1.501
69.830,56.651,33.469,0.031,0.000,0.850,47.724,-1.501
70.226,56.917,34.311,0.031,-0.000,0.860,47.709,-1.501
70.618,57.189,35.152,0.031,-0.000,0.870,47.694,-1.501
71.006,57.466,35.989,0.031,-0.000,0.880,47.773,8.588
71.391,57.750,36.826,0.031,-0.000,0.890,47.859,8.588
71.772,58.040,37.666,0.030,-0.000,0.900,47.945,8.588
72.150,58.336,38.507,0.030,-0.000,0.910,48.031,8.588
72.524,58.639,39.335,0.030,-0.000,0.920,48.190,18.251
72.895,58.947,40.162,0.030,-0.000,0.930,48.373,18.251
73.263,59.263,40.993,0.030,-0.001,0.940,48.555,18.251
73.628,59.585,41.826,0.029,-0.001,0.950,48.738,18.251
73.990,59.913,42.643,0.029,-0.001,0.960,48.984,28.399
74.349,60.248,43.453,0.029,-0.001,0.970,49.268,28.399
74.705,60.591,44.267,0.029,-0.001,0.980,49.552,28.399
75.058,60.940,45.086,0.028,-0.001,0.990,49.836,28.399
75.408,61.297,45.884,0.028,-0.001,1.000,50.180,38.853
75.756,61.661,46.669,0.027,-0.001,1.010,50.568,38.853
76.102,62.033,47.460,0.027,-0.001,1.020,50.957,38.853
76.445,62.412,48.257,0.027,-0.001,1.030,51.345,38.853
76.786,62.800,49.030,0.026,-0.001,1.040,51.800,49.227
77.124,63.195,49.791,0.026,-0.001,1.050,52.292,49.227
77.460,63.599,50.560,0.025,-0.001,1.060,52.784,49.227
77.794,64.011,51.336,0.025,-0.001,1.070,53.277,49.227
78.126,64.431,52.071,0.024,-0.001,1.080,53.861,60.475
78.456,64.861,52.804,0.024,-0.001,1.090,54.466,60.475
78.784,65.299,53.545,0.023,-0.001,1.100,55.070,60.475
79.110,65.747,54.285,0.023,-0.001,1.110,55.692,72.257
79.434,66.204,54.980,0.022,-0.001,1.120,56.415,72.257
79.757,66.671,55.685,0.021,-0.001,1.130,57.138,72.257
80.078,67.148,56.398,0.021,-0.001,1.140,57.860,72.257
80.397,67.635,57.083,0.020,-0.001,1.150,58.665,85.258
80.715,68.134,57.754,0.020,-0.001,1.160,59.517,85.258
81.032,68.643,58.435,0.019,-0.001,1.170,60.370,85.258
81.347,69.163,59.106,0.019,-0.001,1.180,61.260,99.111
81.661,69.694,59.737,0.018,-0.001,1.190,62.251,99.111
81.974,70.238,60.378,0.018,-0.001,1.200,63.242,99.111
82.285,70.794,61.025,0.017,-0.001,1.210,64.246,115.667
82.596,71.363,61.627,0.016,-0.001,1.220,65.402,115.667
82.906,71.945,62.240,0.016,-0.001,1.230,66.559,115.667
83.215,72.541,62.861,0.015,-0.001,1.240,67.722,130.000
83.524,73.151,63.426,0.015,-0.001,1.250,69.022,130.000
83.832,73.776,64.000,0.014,-0.001,1.260,70.322,130.000
84.140,74.416,64.576,0.014,-0.001,1.270,71.622,130.000
84.447,75.070,65.115,0.013,-0.001,1.280,72.922,130.000
84.753,75.739,65.662,0.013,-0.001,1.290,74.222,130.000
85.058,76.423,66.191,0.012,-0.001,1.300,75.522,130.000
85.362,77.121,66.692,0.011,-0.001,1.310,76.822,130.000
85.666,77.834,67.200,0.011,-0.001,1.320,78.122,130.000
85.968,78.562,67.671,0.010,-0.001,1.330,79.422,130.000
86.268,79.304,68.139,0.010,-0.001,1.340,80.722,130.000
86.568,80.060,68.596,0.009,-0.001,1.350,82.022,130.000
86.867,80.831,69.022,0.009,-0.001,1.360,83.322,130.000
87.164,81.616,69.455,0.008,-0.001,1.370,84.622,130.000
87.460,82.416,69.841,0.008,-0.001,1.380,85.922,130.000
87.756,83.230,70.228,0.007,-0.001,1.390,87.222,130.000
88.050,84.058,70.591,0.007,-0.001,1.400,88.522,130.000
88.344,84.900,70.941,0.007,-0.001,1.410,89.822,130.000
88.636,85.756,71.275,0.006,-0.000,1.420,91.122,130.000
88.928,86.626,71.579,0.006,-0.000,1.430,92.422,130.000
89.220,87.510,71.878,0.005,-0.000,1.440,93.722,130.000
89.511,88.407,72.142,0.005,-0.000,1.450,95.022,130.000
89.802,89.319,72.405,0.004,-0.000,1.460,96.322,130.000
90.093,90.244,72.631,0.004,-0.000,1.470,97.622,130.000
90.385,91.182,72.857,0.004,-0.000,1.480,98.922,130.000
90.676,92.134,73.037,0.003,-0.000,1.490,100.222,130.000
90.969,93.100,73.218,0.003,-0.000,1.500,101.522,130.000
91.263,94.078,73.356,0.002,-0.000,1.510,102.822,130.000
91.558,95.070,73.493,0.002,-0.000,1.520,104.122,130.000
91.854,96.075,73.591,0.002,-0.000,1.530,105.422,130.000
92.153,97.093,73.681,0.001,-0.000,1.540,106.722,130.000
92.454,98.123,73.731,0.001,-0.000,1.550,108.022,130.000
92.757,99.166,73.767,0.000,-0.000,1.560,108.989,27.719
93.062,100.214,73.771,-0.000,-0.000,1.570,109.266,27.719
93.367,101.263,73.753,-0.000,-0.000,1.580,108.766,-130.000
93.670,102.301,73.713,-0.001,-0.000,1.590,107.466,-130.000
93.970,103.326,73.643,-0.001,-0.000,1.600,106.166,-130.000
94.268,104.338,73.557,-0.002,-0.000,1.610,104.866,-130.000
94.563,105.337,73.436,-0.002,-0.000,1.620,103.566,-130.000
94.858,106.324,73.305,-0.003,-0.000,1.630,102.266,-130.000
95.151,107.297,73.139,-0.003,-0.000,1.640,100.966,-130.000
95.443,108.256,72.968,-0.003,-0.000,1.650,99.666,-130.000
95.734,109.203,72.760,-0.004,-0.000,1.660,98.366,-130.000
96.025,110.135,72.547,-0.004,-0.000,1.670,97.066,-130.000
96.316,111.055,72.297,-0.005,-0.000,1.680,95.766,-130.000
96.607,111.960,72.039,-0.005,-0.000,1.690,94.466,-130.000
96.899,112.852,71.754,-0.005,-0.000,1.700,93.166,-130.000
97.190,113.730,71.458,-0.006,-0.000,1.710,91.866,-130.000
97.483,114.594,71.139,-0.006,-0.000,1.720,90.566,-130.000
97.776,115.444,70.801,-0.007,-0.001,1.730,89.266,-130.000
98.069,116.280,70.451,-0.007,-0.001,1.740,87.966,-130.000
98.364,117.102,70.069,-0.008,-0.001,1.750,86.666,-130.000
98.659,117.910,69.693,-0.008,-0.001,1.760,85.366,-130.000
98.956,118.703,69.273,-0.009,-0.001,1.770,84.066,-130.000
99.254,119.483,68.859,-0.009,-0.001,1.780,82.766,-130.000
99.553,120.247,68.413,-0.010,-0.001,1.790,81.466,-130.000
99.853,120.998,67.952,-0.010,-0.001,1.800,80.166,-130.000
100.154,121.734,67.490,-0.011,-0.001,1.810,78.866,-130.000
100.456,122.455,66.988,-0.011,-0.001,1.820,77.566,-130.000
100.760,123.162,66.495,-0.012,-0.001,1.830,76.266,-130.000
101.064,123.854,65.976,-0.012,-0.001,1.840,74.966,-130.000
101.370,124.531,65.439,-0.013,-0.001,1.850,73.666,-130.000
101.676,125.194,64.911,-0.013,-0.001,1.860,72.366,-130.000
101.983,125.842,64.340,-0.014,-0.001,1.870,71.066,-130.000
102.291,126.476,63.769,-0.014,-0.001,1.880,69.766,-130.000
102.599,127.094,63.208,-0.015,-0.001,1.890,68.468,-119.047
102.908,127.699,62.596,-0.016,-0.001,1.900,67.277,-119.047
103.218,128.289,61.995,-0.016,-0.001,1.910,66.087,-119.047
103.528,128.866,61.404,-0.017,-0.001,1.920,64.898,-102.750
103.839,129.430,60.757,-0.017,-0.001,1.930,63.871,-102.750
104.152,129.981,60.122,-0.018,-0.001,1.940,62.843,-102.750
104.465,130.520,59.496,-0.018,-0.001,1.950,61.816,-102.750
104.779,131.047,58.826,-0.019,-0.001,1.960,60.913,-88.136
105.095,131.562,58.156,-0.019,-0.001,1.970,60.032,-88.136
105.412,132.067,57.495,-0.020,-0.001,1.980,59.151,-88.136
105.730,132.561,56.811,-0.021,-0.001,1.990,58.339,-75.058
106.050,133.044,56.106,-0.021,-0.001,2.000,57.588,-75.058
106.372,133.517,55.411,-0.022,-0.001,2.010,56.838,-75.058
106.695,133.980,54.721,-0.022,-0.001,2.020,56.093,-62.970
107.020,134.433,53.978,-0.023,-0.001,2.030,55.463,-62.970
107.347,134.877,53.244,-0.023,-0.001,2.040,54.834,-62.970
107.676,135.312,52.518,-0.024,-0.001,2.050,54.204,-62.970
108.006,135.738,51.778,-0.024,-0.001,2.060,53.620,-51.840
108.339,136.155,51.012,-0.025,-0.001,2.070,53.102,-51.840
108.674,136.564,50.254,-0.025,-0.001,2.080,52.583,-51.840
109.011,136.964,49.504,-0.026,-0.001,2.090,52.065,-51.840
109.350,137.356,48.726,-0.026,-0.001,2.100,51.615,-40.964
109.692,137.740,47.933,-0.027,-0.001,2.110,51.205,-40.964
110.036,138.117,47.147,-0.027,-0.001,2.120,50.795,-40.964
110.382,138.485,46.366,-0.028,-0.001,2.130,50.386,-40.964
110.731,138.846,45.561,-0.028,-0.001,2.140,50.050,-30.620
111.083,139.200,44.748,-0.028,-0.001,2.150,49.743,-30.620
111.437,139.547,43.939,-0.029,-0.001,2.160,49.437,-30.620
111.795,139.887,43.136,-0.029,-0.001,2.170,49.131,-30.620
112.154,140.219,42.315,-0.029,-0.001,2.180,48.892,-20.844
112.517,140.545,41.486,-0.030,-0.001,2.190,48.683,-20.844
112.884,140.864,40.661,-0.030,-0.000,2.200,48.475,-20.844
113.253,141.177,39.839,-0.030,-0.000,2.210,48.266,-20.844
113.625,141.483,39.008,-0.030,-0.000,2.220,48.116,-10.562
114.000,141.783,38.168,-0.030,-0.000,2.230,48.011,-10.562
114.380,142.076,37.330,-0.031,-0.000,2.240,47.905,-10.562
114.762,142.364,36.494,-0.031,-0.000,2.250,47.799,-10.562
115.148,142.645,35.657,-0.031,-0.000,2.260,47.734,-0.484
115.538,142.920,34.815,-0.031,-0.000,2.270,47.729,-0.484
115.932,143.190,33.973,-0.031,0.000,2.280,47.724,-0.484
116.329,143.454,33.132,-0.031,0.000,2.290,47.719,-0.484
116.731,143.712,32.292,-0.031,0.000,2.300,47.735,9.338
117.137,143.964,31.456,-0.031,0.000,2.310,47.828,9.338
117.547,144.211,30.618,-0.030,0.000,2.320,47.922,9.338
117.962,144.452,29.778,-0.030,0.000,2.330,48.015,9.338
118.381,144.688,28.938,-0.030,0.000,2.340,48.112,19.840
118.804,144.918,28.114,-0.030,0.000,2.350,48.310,19.840
119.233,145.143,27.288,-0.030,0.000,2.360,48.509,19.840
119.666,145.362,26.458,-0.030,0.001,2.370,48.707,19.840
120.105,145.576,25.624,-0.029,0.001,2.380,48.905,19.840
120.549,145.785,24.820,-0.029,0.001,2.390,49.206,31.093
120.998,145.989,24.013,-0.029,0.001,2.400,49.517,31.093
121.454,146.188,23.202,-0.028,0.001,2.410,49.828,31.093
121.914,146.381,22.385,-0.028,0.001,2.420,50.139,31.093
122.381,146.570,21.602,-0.027,0.001,2.430,50.549,42.466
122.855,146.753,20.817,-0.027,0.001,2.440,50.974,42.466
123.334,146.932,20.027,-0.027,0.001,2.450,51.399,42.466
123.821,147.105,19.229,-0.026,0.001,2.460,51.823,42.466
124.314,147.273,18.478,-0.026,0.001,2.470,52.371,55.388
124.814,147.436,17.721,-0.025,0.001,2.480,52.925,55.388
125.322,147.595,16.957,-0.025,0.001,2.490,53.479,55.388
125.837,147.748,16.195,-0.024,0.001,2.500,54.058,69.934
126.361,147.896,15.480,-0.023,0.001,2.510,54.757,69.934
126.893,148.039,14.755,-0.023,0.001,2.520,55.457,69.934
127.434,148.178,14.021,-0.022,0.001,2.530,56.156,69.934
127.983,148.311,13.312,-0.022,0.001,2.540,56.948,86.822
128.542,148.439,12.623,-0.021,0.001,2.550,57.816,86.822
129.111,148.563,11.924,-0.020,0.001,2.560,58.684,86.822
129.691,148.681,11.221,-0.020,0.001,2.570,59.573,107.411
130.281,148.795,10.580,-0.019,0.001,2.580,60.647,107.411
130.883,148.903,9.927,-0.018,0.001,2.590,61.721,107.411
131.497,149.007,9.262,-0.018,0.001,2.600,62.795,107.411
132.122,149.105,8.647,-0.017,0.001,2.610,63.620,77.457
132.755,149.197,8.036,-0.016,0.001,2.620,64.395,77.457
133.397,149.284,7.418,-0.016,0.001,2.630,65.169,77.457
134.042,149.364,6.856,-0.015,0.001,2.640,64.459,-130.000
134.676,149.437,6.327,-0.014,0.001,2.650,63.159,-130.000
135.298,149.503,5.809,-0.014,0.001,2.660,61.859,-130.000
135.907,149.562,5.338,-0.013,0.001,2.670,60.559,-130.000
136.504,149.615,4.906,-0.013,0.001,2.680,59.259,-130.000
137.088,149.663,4.483,-0.012,0.001,2.690,57.959,-130.000
137.659,149.706,4.081,-0.011,0.001,2.700,56.659,-130.000
138.218,149.744,3.742,-0.011,0.001,2.710,55.359,-130.000
138.764,149.777,3.412,-0.010,0.001,2.720,54.059,-130.000
139.297,149.807,3.090,-0.010,0.001,2.730,52.759,-130.000
139.818,149.834,2.800,-0.009,0.001,2.740,51.459,-130.000
140.325,149.857,2.543,-0.009,0.001,2.750,50.159,-130.000
140.820,149.878,2.292,-0.008,0.001,2.760,48.859,-130.000
141.302,149.896,2.048,-0.008,0.001,2.770,47.559,-130.000
141.771,149.912,1.836,-0.008,0.001,2.780,46.259,-130.000
142.226,149.925,1.658,-0.007,0.001,2.790,44.959,-130.000
142.669,149.937,1.485,-0.007,0.001,2.800,43.659,-130.000
143.099,149.948,1.317,-0.006,0.001,2.810,42.359,-130.000
143.516,149.957,1.154,-0.006,0.001,2.820,41.059,-130.000
143.920,149.964,1.031,-0.006,0.001,2.830,39.759,-130.000
144.311,149.971,0.916,-0.005,0.001,2.840,38.459,-130.000
144.689,149.976,0.804,-0.005,0.001,2.850,37.159,-130.000
145.055,149.981,0.696,-0.005,0.001,2.860,35.859,-130.000
145.407,149.984,0.592,-0.004,0.001,2.870,34.559,-130.000
145.746,149.988,0.513,-0.004,0.001,2.880,33.259,-130.000
146.072,149.990,0.452,-0.004,0.001,2.890,31.959,-130.000
146.385,149.992,0.394,-0.003,0.001,2.900,30.659,-130.000
146.685,149.994,0.339,-0.003,0.001,2.910,29.359,-130.000
146.972,149.996,0.285,-0.003,0.001,2.920,28.059,-130.000
147.246,149.997,0.235,-0.003,0.001,2.930,26.759,-130.000
147.507,149.997,0.186,-0.002,0.001,2.940,25.459,-130.000
147.755,149.998,0.161,-0.002,0.001,2.950,24.159,-130.000
147.990,149.999,0.143,-0.002,0.001,2.960,22.859,-130.000
148.212,149.999,0.125,-0.002,0.001,2.970,21.559,-130.000
148.421,149.999,0.108,-0.002,0.001,2.980,20.259,-130.000
148.618,150.000,0.093,-0.001,0.001,2.990,18.959,-130.000
148.801,150.000,0.078,-0.001,0.001,3.000,17.659,-130.000
148.971,150.000,0.064,-0.001,0.001,3.010,16.359,-130.000
149.128,150.000,0.052,-0.001,0.001,3.020,15.059,-130.000
149.272,150.000,0.040,-0.001,0.001,3.030,13.759,-130.000
149.403,150.000,0.030,-0.001,0.001,3.040,12.459,-130.000
149.521,150.000,0.020,-0.000,0.001,3.050,11.159,-130.000
149.626,150.000,0.015,-0.000,0.001,3.060,9.859,-130.000
149.718,150.000,0.011,-0.000,0.001,3.070,8.559,-130.000
149.797,150.000,0.008,-0.000,0.001,3.080,7.259,-130.000
149.863,150.000,0.005,-0.000,0.001,3.090,5.959,-130.000
149.917,150.000,0.003,-0.000,0.001,3.100,4.659,-130.000
149.957,150.000,0.002,-0.000,0.001,3.110,3.359,-130.000
149.984,150.000,0.001,-0.000,0.001,3.120,2.059,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
149.998,150.000,0.000,-0.000,0.001,3.130,0.759,-130.000
